Dato	Time	P_mm_256moh	T_minC_256moh	T_maxC_256moh	Q_Myglevatn
dd.mm.yyyy	hh:mm:ss	mm	grC	grC	m3/s
01.01.2041	00.00.00	1.5	-4.2	-4.2	0.0
02.01.2041	00.00.00	11.2976470588236	0.65	0.65	0.0
03.01.2041	00.00.00	7.66	-0.65	-0.65	0.0
04.01.2041	00.00.00	0.0	-2.35	-2.35	0.0
05.01.2041	00.00.00	13.24	0.25	0.25	0.0
06.01.2041	00.00.00	45.7314142461963	2.25	2.25	0.0
07.01.2041	00.00.00	5.6	-0.15	-0.15	0.0
08.01.2041	00.00.00	0.0	-1.1	-1.1	0.0
09.01.2041	00.00.00	0.0	-3.21	-3.21	0.0
10.01.2041	00.00.00	4.93333333333333	0.75	0.75	0.0
11.01.2041	00.00.00	10.3	5.55	5.55	0.0
12.01.2041	00.00.00	0.0	3.75	3.75	0.0
13.01.2041	00.00.00	11.2976470588236	6.55	6.55	0.0
14.01.2041	00.00.00	4.325	6.48333333333333	6.48333333333333	0.0
15.01.2041	00.00.00	0.0	3.65	3.65	0.0
16.01.2041	00.00.00	0.0	1.15	1.15	0.0
17.01.2041	00.00.00	0.0	-1.675	-1.675	0.0
18.01.2041	00.00.00	0.0	-0.516666666666667	-0.516666666666667	0.0
19.01.2041	00.00.00	0.0	-0.35	-0.35	0.0
20.01.2041	00.00.00	0.0	-1.1	-1.1	0.0
21.01.2041	00.00.00	0.0	-1.25	-1.25	0.0
22.01.2041	00.00.00	5.06666666666667	0.35	0.35	0.0
23.01.2041	00.00.00	23.5823529411765	7.95	7.95	0.0
24.01.2041	00.00.00	28.3989795918367	8.05	8.05	0.0
25.01.2041	00.00.00	27.5908163265306	7.95	7.95	0.0
26.01.2041	00.00.00	2.9	4.48333333333333	4.48333333333333	0.0
27.01.2041	00.00.00	0.4	3.55	3.55	0.0
28.01.2041	00.00.00	2.0	7.15	7.15	0.0
29.01.2041	00.00.00	21.2	8.7	8.7	0.0
30.01.2041	00.00.00	33.122641509434	8.85	8.85	0.0
31.01.2041	00.00.00	33.122641509434	8.85	8.85	0.0
01.02.2041	00.00.00	36.2084507042253	8.48333333333333	8.48333333333333	0.0
02.02.2041	00.00.00	0.9	3.55	3.55	0.0
03.02.2041	00.00.00	0.3	4.2088235294118	4.2088235294118	0.0
04.02.2041	00.00.00	16.3076923076923	5.71666666666667	5.71666666666667	0.0
05.02.2041	00.00.00	5.35	6.7	6.7	0.0
06.02.2041	00.00.00	8.4	5.78333333333333	5.78333333333333	0.0
07.02.2041	00.00.00	26.9846938775511	2.15	2.15	0.0
08.02.2041	00.00.00	0.3	1.15	1.15	0.0
09.02.2041	00.00.00	2.75	5.15	5.15	0.0
10.02.2041	00.00.00	1.8	4.35	4.35	0.0
11.02.2041	00.00.00	0.0	2.35	2.35	0.0
12.02.2041	00.00.00	10.5	1.65	1.65	0.0
13.02.2041	00.00.00	0.1	1.65	1.65	0.0
14.02.2041	00.00.00	0.1	0.05	0.05	0.0
15.02.2041	00.00.00	0.0	0.85	0.85	0.0
16.02.2041	00.00.00	5.7	3.35	3.35	0.0
17.02.2041	00.00.00	3.5	5.35	5.35	0.0
