Dato	Time	P_mm_256moh	T_minC_256moh	T_maxC_256moh	Q_Myglevatn
dd.mm.yyyy	hh:mm:ss	mm	grC	grC	m3/s
01.01.2071	00.00.00	0.0	1.45	1.45	0.0
02.01.2071	00.00.00	5.6	1.75	1.75	0.0
03.01.2071	00.00.00	0.0	0.05	0.05	0.0
04.01.2071	00.00.00	32.3830188679245	1.55	1.55	0.0
05.01.2071	00.00.00	4.93333333333333	5.85	5.85	0.0
06.01.2071	00.00.00	8.15	4.07631578947371	4.07631578947371	0.0
07.01.2071	00.00.00	4.6	7.0	7.0	0.0
08.01.2071	00.00.00	17.8	7.41666666666667	7.41666666666667	0.0
09.01.2071	00.00.00	12.1949579831934	7.35	7.35	0.0
10.01.2071	00.00.00	0.0	3.05	3.05	0.0
11.01.2071	00.00.00	0.0	3.05	3.05	0.0
12.01.2071	00.00.00	7.05	4.55	4.55	0.0
13.01.2071	00.00.00	22.1	7.35	7.35	0.0
14.01.2071	00.00.00	6.3	2.35	2.35	0.0
15.01.2071	00.00.00	0.0	-0.05	-0.05	0.0
16.01.2071	00.00.00	0.0	1.85	1.85	0.0
17.01.2071	00.00.00	0.0	8.7	8.7	0.0
18.01.2071	00.00.00	0.0	7.35	7.35	0.0
19.01.2071	00.00.00	0.0	1.15	1.15	0.0
20.01.2071	00.00.00	0.0	-0.05	-0.05	0.0
21.01.2071	00.00.00	1.7	4.65	4.65	0.0
22.01.2071	00.00.00	21.2	3.75	3.75	0.0
23.01.2071	00.00.00	1.7	0.4	0.4	0.0
24.01.2071	00.00.00	14.62	6.41666666666667	6.41666666666667	0.0
25.01.2071	00.00.00	16.6307692307692	8.48333333333333	8.48333333333333	0.0
26.01.2071	00.00.00	40.4211267605633	7.35	7.35	0.0
27.01.2071	00.00.00	27.4897959183674	5.65	5.65	0.0
28.01.2071	00.00.00	3.2	4.75	4.75	0.0
29.01.2071	00.00.00	0.0	-0.65	-0.65	0.0
30.01.2071	00.00.00	73.2671680497925	4.75	4.75	0.0
31.01.2071	00.00.00	73.2671680497925	4.75	4.75	0.0
01.02.2071	00.00.00	17.0615384615385	2.35	2.35	0.0
02.02.2071	00.00.00	10.8	4.35	4.35	0.0
03.02.2071	00.00.00	28.9622641509434	6.0	6.0	0.0
04.02.2071	00.00.00	5.06666666666667	7.0	7.0	0.0
05.02.2071	00.00.00	0.75	7.48333333333333	7.48333333333333	0.0
06.02.2071	00.00.00	4.0	7.75	7.75	0.0
07.02.2071	00.00.00	15.65	7.85	7.85	0.0
08.02.2071	00.00.00	0.75	7.15	7.15	0.0
09.02.2071	00.00.00	11.4952941176471	7.48333333333333	7.48333333333333	0.0
10.02.2071	00.00.00	0.0	2.25	2.25	0.0
11.02.2071	00.00.00	23.3176470588236	3.15	3.15	0.0
12.02.2071	00.00.00	0.0	4.2088235294118	4.2088235294118	0.0
13.02.2071	00.00.00	24.8176470588236	4.35	4.35	0.0
14.02.2071	00.00.00	8.52	6.35	6.35	0.0
15.02.2071	00.00.00	14.26	5.35	5.35	0.0
16.02.2071	00.00.00	13.9	2.25	2.25	0.0
17.02.2071	00.00.00	11.6929411764707	5.55	5.55	0.0
18.02.2071	00.00.00	8.23333333333333	4.55	4.55	0.0
19.02.2071	00.00.00	23.7588235294118	3.25	3.25	0.0
20.02.2071	00.00.00	4.325	4.55	4.55	0.0
21.02.2071	00.00.00	0.0	4.55	4.55	0.0
22.02.2071	00.00.00	0.0	3.85	3.85	0.0
23.02.2071	00.00.00	10.5	6.35	6.35	0.0
24.02.2071	00.00.00	53.8669778699861	7.15	7.15	0.0
25.02.2071	00.00.00	10.9	5.55	5.55	0.0
26.02.2071	00.00.00	0.0	2.95	2.95	0.0
27.02.2071	00.00.00	0.0	1.15	1.15	0.0
28.02.2071	00.00.00	31.1811320754717	3.35	3.35	0.0
01.03.2071	00.00.00	4.25	3.55	3.55	0.0
02.03.2071	00.00.00	2.6	2.55	2.55	0.0
03.03.2071	00.00.00	0.0	2.75	2.75	0.0
04.03.2071	00.00.00	0.0	3.25	3.25	0.0
05.03.2071	00.00.00	6.46666666666667	0.65	0.65	0.0
06.03.2071	00.00.00	21.3	2.15	2.15	0.0
07.03.2071	00.00.00	40.6551643192487	6.55	6.55	0.0
08.03.2071	00.00.00	28.3989795918367	5.71666666666667	5.71666666666667	0.0
09.03.2071	00.00.00	1.6	5.85	5.85	0.0
10.03.2071	00.00.00	5.8	5.71666666666667	5.71666666666667	0.0
11.03.2071	00.00.00	11.9932773109245	8.85	8.85	0.0
12.03.2071	00.00.00	2.3	6.55	6.55	0.0
13.03.2071	00.00.00	31.1811320754717	5.78333333333333	5.78333333333333	0.0
14.03.2071	00.00.00	12.4974789915967	9.85	9.85	0.0
15.03.2071	00.00.00	3.5	7.35	7.35	0.0
16.03.2071	00.00.00	0.1	6.28333333333333	6.28333333333333	0.0
17.03.2071	00.00.00	2.4	7.25	7.25	0.0
18.03.2071	00.00.00	0.0	9.15	9.15	0.0
19.03.2071	00.00.00	0.0	9.15	9.15	0.0
20.03.2071	00.00.00	0.0	5.65	5.65	0.0
21.03.2071	00.00.00	0.1	9.85	9.85	0.0
22.03.2071	00.00.00	0.0	7.41666666666667	7.41666666666667	0.0
23.03.2071	00.00.00	0.3	10.55	10.55	0.0
24.03.2071	00.00.00	1.8	4.2088235294118	4.2088235294118	0.0
25.03.2071	00.00.00	10.4	8.85	8.85	0.0
26.03.2071	00.00.00	0.0	7.15	7.15	0.0
27.03.2071	00.00.00	0.0	3.75	3.75	0.0
28.03.2071	00.00.00	8.23333333333333	6.85	6.85	0.0
29.03.2071	00.00.00	10.6	9.55	9.55	0.0
30.03.2071	00.00.00	3.1	6.41666666666667	6.41666666666667	0.0
31.03.2071	00.00.00	3.1	6.41666666666667	6.41666666666667	0.0
01.04.2071	00.00.00	1.5	7.0	7.0	0.0
02.04.2071	00.00.00	0.2	5.55	5.55	0.0
03.04.2071	00.00.00	28.5924528301887	9.85	9.85	0.0
04.04.2071	00.00.00	14.98	7.48333333333333	7.48333333333333	0.0
05.04.2071	00.00.00	2.0	6.85	6.85	0.0
06.04.2071	00.00.00	38.0807511737089	7.25	7.25	0.0
07.04.2071	00.00.00	5.425	8.2	8.2	0.0
08.04.2071	00.00.00	0.3	5.55	5.55	0.0
09.04.2071	00.00.00	0.0	4.65	4.65	0.0
10.04.2071	00.00.00	1.9	6.21666666666667	6.21666666666667	0.0
11.04.2071	00.00.00	0.1	8.35	8.35	0.0
12.04.2071	00.00.00	0.0	10.15	10.15	0.0
13.04.2071	00.00.00	4.25	8.55	8.55	0.0
14.04.2071	00.00.00	0.95	5.85	5.85	0.0
15.04.2071	00.00.00	0.0	6.28333333333333	6.28333333333333	0.0
16.04.2071	00.00.00	0.0	7.41666666666667	7.41666666666667	0.0
17.04.2071	00.00.00	0.4	5.15	5.15	0.0
18.04.2071	00.00.00	0.0	6.55	6.55	0.0
19.04.2071	00.00.00	0.0	6.15	6.15	0.0
20.04.2071	00.00.00	0.9	9.55	9.55	0.0
21.04.2071	00.00.00	22.7882352941177	12.85	12.85	0.0
22.04.2071	00.00.00	11.1988235294118	11.25	11.25	0.0
23.04.2071	00.00.00	0.0	12.05	12.05	0.0
24.04.2071	00.00.00	0.0	14.6166666666667	14.6166666666667	0.0
25.04.2071	00.00.00	0.0	15.05	15.05	0.0
26.04.2071	00.00.00	0.0	15.05	15.05	0.0
27.04.2071	00.00.00	0.0	14.9	14.9	0.0
28.04.2071	00.00.00	3.7	12.1	12.1	0.0
29.04.2071	00.00.00	2.6	11.35	11.35	0.0
30.04.2071	00.00.00	11.0	11.85	11.85	0.0
01.05.2071	00.00.00	0.0	13.45	13.45	0.0
02.05.2071	00.00.00	2.3	12.35	12.35	0.0
03.05.2071	00.00.00	0.1	12.85	12.85	0.0
04.05.2071	00.00.00	14.02	10.8541666666667	10.8541666666667	0.0
05.05.2071	00.00.00	37.9637323943661	11.45	11.45	0.0
06.05.2071	00.00.00	1.7	11.35	11.35	0.0
07.05.2071	00.00.00	5.275	11.55	11.55	0.0
08.05.2071	00.00.00	1.5	11.35	11.35	0.0
09.05.2071	00.00.00	25.7724489795919	12.35	12.35	0.0
10.05.2071	00.00.00	0.3	11.85	11.85	0.0
11.05.2071	00.00.00	0.0	11.65	11.65	0.0
12.05.2071	00.00.00	0.0	11.75	11.75	0.0
13.05.2071	00.00.00	0.0	11.95	11.95	0.0
14.05.2071	00.00.00	0.4	11.85	11.85	0.0
15.05.2071	00.00.00	2.4	10.55	10.55	0.0
16.05.2071	00.00.00	0.0	11.65	11.65	0.0
17.05.2071	00.00.00	0.0	11.45	11.45	0.0
18.05.2071	00.00.00	1.0	10.25	10.25	0.0
19.05.2071	00.00.00	4.0	9.45	9.45	0.0
20.05.2071	00.00.00	0.1	10.65	10.65	0.0
21.05.2071	00.00.00	0.0	11.45	11.45	0.0
22.05.2071	00.00.00	0.1	11.35	11.35	0.0
23.05.2071	00.00.00	0.6	12.75	12.75	0.0
24.05.2071	00.00.00	0.0	14.15	14.15	0.0
25.05.2071	00.00.00	0.0	13.45	13.45	0.0
26.05.2071	00.00.00	0.0	12.95	12.95	0.0
27.05.2071	00.00.00	0.0	12.65	12.65	0.0
28.05.2071	00.00.00	0.0	12.1	12.1	0.0
29.05.2071	00.00.00	0.0	12.15	12.15	0.0
30.05.2071	00.00.00	0.0	12.75	12.75	0.0
31.05.2071	00.00.00	0.0	12.75	12.75	0.0
01.06.2071	00.00.00	0.0	14.15	14.15	0.0
02.06.2071	00.00.00	0.1	13.55	13.55	0.0
03.06.2071	00.00.00	0.0	15.35	15.35	0.0
04.06.2071	00.00.00	0.0	15.55	15.55	0.0
05.06.2071	00.00.00	0.0	14.9	14.9	0.0
06.06.2071	00.00.00	0.0	14.825	14.825	0.0
07.06.2071	00.00.00	0.0	15.35	15.35	0.0
08.06.2071	00.00.00	0.0	13.15	13.15	0.0
09.06.2071	00.00.00	0.0	12.55	12.55	0.0
10.06.2071	00.00.00	8.06666666666667	11.35	11.35	0.0
11.06.2071	00.00.00	3.0	12.35	12.35	0.0
12.06.2071	00.00.00	10.3	13.7	13.7	0.0
13.06.2071	00.00.00	6.38333333333333	12.45	12.45	0.0
14.06.2071	00.00.00	18.7	14.4833333333333	14.4833333333333	0.0
15.06.2071	00.00.00	2.2	16.745	16.745	0.0
16.06.2071	00.00.00	0.0	17.71	17.71	0.0
17.06.2071	00.00.00	0.0	18.8611111111111	18.8611111111111	0.0
18.06.2071	00.00.00	0.0	18.7388888888889	18.7388888888889	0.0
19.06.2071	00.00.00	0.0	18.3722222222222	18.3722222222222	0.0
20.06.2071	00.00.00	0.0	19.2277777777778	19.2277777777778	0.0
21.06.2071	00.00.00	0.0	18.7388888888889	18.7388888888889	0.0
22.06.2071	00.00.00	6.63333333333333	17.89	17.89	0.0
23.06.2071	00.00.00	0.0	20.9067567567568	20.9067567567568	0.0
24.06.2071	00.00.00	5.275	16.23	16.23	0.0
25.06.2071	00.00.00	27.7928571428572	19.6094594594595	19.6094594594595	0.0
26.06.2071	00.00.00	0.0	17.71	17.71	0.0
27.06.2071	00.00.00	0.0	18.25	18.25	0.0
28.06.2071	00.00.00	0.0	19.8689189189189	19.8689189189189	0.0
29.06.2071	00.00.00	0.0	19.8689189189189	19.8689189189189	0.0
30.06.2071	00.00.00	0.0	19.1055555555556	19.1055555555556	0.0
01.07.2071	00.00.00	0.0	19.35	19.35	0.0
02.07.2071	00.00.00	0.3	20.2148648648649	20.2148648648649	0.0
03.07.2071	00.00.00	56.0126210235131	18.25	18.25	0.0
04.07.2071	00.00.00	0.2	21.2527027027027	21.2527027027027	0.0
