Dato	Time	P_mm_256moh	T_minC_256moh	T_maxC_256moh	Q_Myglevatn
dd.mm.yyyy	hh:mm:ss	mm	grC	grC	m3/s
01.01.2041	00.00.00	0.0	0.35	0.35	0.0
02.01.2041	00.00.00	0.1	-0.316666666666667	-0.316666666666667	0.0
03.01.2041	00.00.00	9.6	-1.31666666666667	-1.31666666666667	0.0
04.01.2041	00.00.00	0.116666666666606	-0.75	-0.75	0.0
05.01.2041	00.00.00	0.0	-3.15	-3.15	0.0
06.01.2041	00.00.00	0.0	-3.45	-3.45	0.0
07.01.2041	00.00.00	0.0	-4.36666666666667	-4.36666666666667	0.0
08.01.2041	00.00.00	0.0	-6.23333333333333	-6.23333333333333	0.0
09.01.2041	00.00.00	0.0	-6.81666666666667	-6.81666666666667	0.0
10.01.2041	00.00.00	0.0	-4.45	-4.45	0.0
11.01.2041	00.00.00	2.7	-1.1	-1.1	0.0
12.01.2041	00.00.00	3.72173913043479	2.65	2.65	0.0
13.01.2041	00.00.00	9.2	2.95	2.95	0.0
14.01.2041	00.00.00	0.0	-1.25	-1.25	0.0
15.01.2041	00.00.00	3.56521739130438	-0.05	-0.05	0.0
16.01.2041	00.00.00	8.31666666666667	2.85	2.85	0.0
17.01.2041	00.00.00	37.1717528373266	3.55	3.55	0.0
18.01.2041	00.00.00	4.0	2.05	2.05	0.0
19.01.2041	00.00.00	0.0	0.35	0.35	0.0
20.01.2041	00.00.00	0.2	-0.383333333333333	-0.383333333333333	0.0
21.01.2041	00.00.00	19.4647058823529	0.25	0.25	0.0
22.01.2041	00.00.00	16.5733333333333	1.05	1.05	0.0
23.01.2041	00.00.00	15.510447761194	1.05	1.05	0.0
24.01.2041	00.00.00	3.64347826086959	-2.85	-2.85	0.0
25.01.2041	00.00.00	0.7	-5.88333333333333	-5.88333333333333	0.0
26.01.2041	00.00.00	4.1	-1.65	-1.65	0.0
27.01.2041	00.00.00	0.0	-3.225	-3.225	0.0
28.01.2041	00.00.00	0.0	-7.35280373831775	-7.35280373831775	0.0
29.01.2041	00.00.00	8.15	-3.7	-3.7	0.0
30.01.2041	00.00.00	22.2	2.05	2.05	0.0
31.01.2041	00.00.00	44.1215958044578	1.35	1.35	0.0
01.02.2041	00.00.00	8.06666666666667	2.32500000000002	2.32500000000002	0.0
02.02.2041	00.00.00	6.1	1.85	1.85	0.0
03.02.2041	00.00.00	1.25	1.05	1.05	0.0
04.02.2041	00.00.00	4.175	0.65	0.65	0.0
05.02.2041	00.00.00	0.4	0.95	0.95	0.0
06.02.2041	00.00.00	0.0	-0.05	-0.05	0.0
07.02.2041	00.00.00	0.0	-2.65	-2.65	0.0
08.02.2041	00.00.00	0.0	-2.95	-2.95	0.0
09.02.2041	00.00.00	0.0	-3.7	-3.7	0.0
