Dato	Time	P_mm_256moh	T_minC_256moh	T_maxC_256moh	Q_Myglevatn
dd.mm.yyyy	hh:mm:ss	mm	grC	grC	m3/s
01.01.2071	00.00.00	0.4	-0.05	-0.05	0.0
02.01.2071	00.00.00	15.65	-1.15	-1.15	0.0
03.01.2071	00.00.00	22.3	-0.65	-0.65	0.0
04.01.2071	00.00.00	4.4	-0.85	-0.85	0.0
05.01.2071	00.00.00	1.9	-0.65	-0.65	0.0
06.01.2071	00.00.00	0.0	-0.05	-0.05	0.0
07.01.2071	00.00.00	8.15	1.35	1.35	0.0
08.01.2071	00.00.00	0.0	1.35	1.35	0.0
09.01.2071	00.00.00	0.0	2.45	2.45	0.0
10.01.2071	00.00.00	16.2	2.75	2.75	0.0
11.01.2071	00.00.00	0.0	2.05	2.05	0.0
12.01.2071	00.00.00	2.3	4.75	4.75	0.0
13.01.2071	00.00.00	0.0	5.05	5.05	0.0
14.01.2071	00.00.00	0.0	2.25	2.25	0.0
15.01.2071	00.00.00	0.75	2.55	2.55	0.0
16.01.2071	00.00.00	0.0	5.15	5.15	0.0
17.01.2071	00.00.00	3.05	3.35	3.35	0.0
18.01.2071	00.00.00	0.0	3.85000000000005	3.85000000000005	0.0
19.01.2071	00.00.00	6.3	2.55	2.55	0.0
20.01.2071	00.00.00	0.0	1.35	1.35	0.0
21.01.2071	00.00.00	0.0	1.85	1.85	0.0
22.01.2071	00.00.00	0.0	4.25	4.25	0.0
23.01.2071	00.00.00	3.2	4.15	4.15	0.0
24.01.2071	00.00.00	1.2	6.65	6.65	0.0
25.01.2071	00.00.00	1.9	3.25	3.25	0.0
26.01.2071	00.00.00	5.5	4.35	4.35	0.0
27.01.2071	00.00.00	0.0	2.3	2.3	0.0
28.01.2071	00.00.00	0.0	-1.05	-1.05	0.0
29.01.2071	00.00.00	0.0	-1.65	-1.65	0.0
30.01.2071	00.00.00	0.0	0.15	0.15	0.0
31.01.2071	00.00.00	0.116666666666606	3.75	3.75	0.0
01.02.2071	00.00.00	0.0	3.55	3.55	0.0
02.02.2071	00.00.00	0.75	7.15	7.15	0.0
03.02.2071	00.00.00	3.6	5.05	5.05	0.0
04.02.2071	00.00.00	0.0	1.05	1.05	0.0
05.02.2071	00.00.00	0.0	2.05	2.05	0.0
06.02.2071	00.00.00	18.6625	3.45	3.45	0.0
07.02.2071	00.00.00	0.0	0.65	0.65	0.0
08.02.2071	00.00.00	0.0	2.05	2.05	0.0
09.02.2071	00.00.00	0.0	3.75	3.75	0.0
10.02.2071	00.00.00	0.0	1.85	1.85	0.0
11.02.2071	00.00.00	2.3	1.6	1.6	0.0
12.02.2071	00.00.00	0.4	1.15	1.15	0.0
13.02.2071	00.00.00	0.4	-2.35	-2.35	0.0
14.02.2071	00.00.00	10.075	-3.95	-3.95	0.0
15.02.2071	00.00.00	4.93333333333333	-4.7	-4.7	0.0
16.02.2071	00.00.00	5.6	-4.35	-4.35	0.0
17.02.2071	00.00.00	0.0	-3.95	-3.95	0.0
18.02.2071	00.00.00	0.0	-6.23333333333333	-6.23333333333333	0.0
19.02.2071	00.00.00	5.9	-4.86666666666667	-4.86666666666667	0.0
20.02.2071	00.00.00	0.0	-6.11666666666667	-6.11666666666667	0.0
21.02.2071	00.00.00	0.25	-5.35	-5.35	0.0
22.02.2071	00.00.00	0.7	-6.0	-6.0	0.0
23.02.2071	00.00.00	10.5	-5.15	-5.15	0.0
24.02.2071	00.00.00	15.65	0.4	0.4	0.0
25.02.2071	00.00.00	1.2	1.95	1.95	0.0
26.02.2071	00.00.00	0.0	0.75	0.75	0.0
27.02.2071	00.00.00	1.2	0.05	0.05	0.0
28.02.2071	00.00.00	1.5	-0.95	-0.95	0.0
01.03.2071	00.00.00	0.0	-3.86666666666667	-3.86666666666667	0.0
02.03.2071	00.00.00	0.0	-2.91	-2.91	0.0
03.03.2071	00.00.00	7.4	-0.295161290322562	-0.295161290322562	0.0
04.03.2071	00.00.00	10.6	1.65	1.65	0.0
05.03.2071	00.00.00	35.1243710691824	1.75	1.75	0.0
06.03.2071	00.00.00	0.0	1.35	1.35	0.0
07.03.2071	00.00.00	21.3	0.45	0.45	0.0
08.03.2071	00.00.00	0.0	0.9	0.9	0.0
09.03.2071	00.00.00	0.1	0.25	0.25	0.0
10.03.2071	00.00.00	27.2280323450135	2.95	2.95	0.0
11.03.2071	00.00.00	14.2272727272727	3.85000000000005	3.85000000000005	0.0
12.03.2071	00.00.00	0.0	4.15	4.15	0.0
13.03.2071	00.00.00	0.0	5.25	5.25	0.0
14.03.2071	00.00.00	0.0	3.15	3.15	0.0
15.03.2071	00.00.00	0.0	2.45	2.45	0.0
16.03.2071	00.00.00	0.0	2.65	2.65	0.0
17.03.2071	00.00.00	0.0	3.35	3.35	0.0
18.03.2071	00.00.00	0.0	3.85000000000005	3.85000000000005	0.0
19.03.2071	00.00.00	0.0	3.65	3.65	0.0
20.03.2071	00.00.00	1.7	2.65	2.65	0.0
21.03.2071	00.00.00	11.8909090909091	6.15	6.15	0.0
22.03.2071	00.00.00	15.1	5.05	5.05	0.0
23.03.2071	00.00.00	6.8	6.85	6.85	0.0
24.03.2071	00.00.00	0.5	5.85	5.85	0.0
25.03.2071	00.00.00	10.15	5.35	5.35	0.0
26.03.2071	00.00.00	0.6	4.41666666666667	4.41666666666667	0.0
27.03.2071	00.00.00	1.7	4.75	4.75	0.0
28.03.2071	00.00.00	0.7	4.75	4.75	0.0
29.03.2071	00.00.00	0.0	0.95	0.95	0.0
30.03.2071	00.00.00	0.0	0.45	0.45	0.0
31.03.2071	00.00.00	0.0	0.95	0.95	0.0
01.04.2071	00.00.00	0.0	1.75	1.75	0.0
02.04.2071	00.00.00	0.0	2.35	2.35	0.0
03.04.2071	00.00.00	10.225	2.65	2.65	0.0
04.04.2071	00.00.00	28.5076205287714	4.15	4.15	0.0
05.04.2071	00.00.00	5.9	4.48333333333333	4.48333333333333	0.0
06.04.2071	00.00.00	4.325	2.05	2.05	0.0
