Dato	Time	P_mm_256moh	T_minC_256moh	T_maxC_256moh	Q_catchmentexample
dd.mm.yyyy	hh.mm.ss	mm	grC	grC	m3/s
01.01.2071	00.00.00	3.275	8.35	8.35	0.0
02.01.2071	00.00.00	0.3	4.083333	4.083333	0.0
03.01.2071	00.00.00	1.6	3.25	3.25	0.0
04.01.2071	00.00.00	30.787722	6.35	6.35	0.0
05.01.2071	00.00.00	0.0	0.05	0.05	0.0
06.01.2071	00.00.00	7.3	-0.25	-0.25	0.0
07.01.2071	00.00.00	21.2	7.25	7.25	0.0
08.01.2071	00.00.00	10.528571	6.416667	6.416667	0.0
09.01.2071	00.00.00	0.1	2.95	2.95	0.0
10.01.2071	00.00.00	0.0	-0.95	-0.95	0.0
11.01.2071	00.00.00	0.0	-0.05	-0.05	0.0
12.01.2071	00.00.00	0.9	-0.55	-0.55	0.0
13.01.2071	00.00.00	0.0	-1.15	-1.15	0.0
14.01.2071	00.00.00	0.95	-1.15	-1.15	0.0
15.01.2071	00.00.00	8.1	0.15	0.15	0.0
16.01.2071	00.00.00	0.0	-0.45	-0.45	0.0
17.01.2071	00.00.00	0.0	-3.225	-3.225	0.0
18.01.2071	00.00.00	0.0	-5.45	-5.45	0.0
19.01.2071	00.00.00	1.4	-6.525	-6.525	0.0
20.01.2071	00.00.00	0.9	-4.075	-4.075	0.0
21.01.2071	00.00.00	8.76	-0.65	-0.65	0.0
22.01.2071	00.00.00	11.52	-0.316667	-0.316667	0.0
23.01.2071	00.00.00	0.1	-0.55	-0.55	0.0
24.01.2071	00.00.00	0.0	-1.55	-1.55	0.0
25.01.2071	00.00.00	0.0	-1.383333	-1.383333	0.0
26.01.2071	00.00.00	0.0	-2.525	-2.525	0.0
27.01.2071	00.00.00	1.3	-1.95	-1.95	0.0
28.01.2071	00.00.00	5.5	-0.25	-0.25	0.0
29.01.2071	00.00.00	0.3	0.65	0.65	0.0
30.01.2071	00.00.00	13.35	0.95	0.95	0.0
31.01.2071	00.00.00	7.05	1.35	1.35	0.0
01.02.2071	00.00.00	7.05	1.6	1.6	0.0
02.02.2071	00.00.00	26.440731	1.45	1.45	0.0
03.02.2071	00.00.00	1.4	0.9	0.9	0.0
04.02.2071	00.00.00	3.1	0.9	0.9	0.0
05.02.2071	00.00.00	8.76	1.05	1.05	0.0
06.02.2071	00.00.00	10.871429	-0.05	-0.05	0.0
07.02.2071	00.00.00	6.8	-0.8	-0.8	0.0
08.02.2071	00.00.00	0.0	-0.8	-0.8	0.0
09.02.2071	00.00.00	1.1	-1.05	-1.05	0.0
10.02.2071	00.00.00	3.5	-0.05	-0.05	0.0
11.02.2071	00.00.00	0.7	-0.05	-0.05	0.0
12.02.2071	00.00.00	0.1	-1.15	-1.15	0.0
13.02.2071	00.00.00	0.0	-2.15	-2.15	0.0
14.02.2071	00.00.00	3.9	-0.55	-0.55	0.0
15.02.2071	00.00.00	11.24	0.95	0.95	0.0
16.02.2071	00.00.00	2.2	0.15	0.15	0.0
17.02.2071	00.00.00	0.0	1.6	1.6	0.0
18.02.2071	00.00.00	0.0	0.15	0.15	0.0
19.02.2071	00.00.00	0.166667	-0.316667	-0.316667	0.0
20.02.2071	00.00.00	0.1	-0.15	-0.15	0.0
21.02.2071	00.00.00	0.0	-0.15	-0.15	0.0
22.02.2071	00.00.00	9.9	0.65	0.65	0.0
23.02.2071	00.00.00	0.2	0.35	0.35	0.0
24.02.2071	00.00.00	0.0	0.35	0.35	0.0
25.02.2071	00.00.00	0.0	-0.316667	-0.316667	0.0
26.02.2071	00.00.00	0.0	0.15	0.15	0.0
27.02.2071	00.00.00	10.757143	0.9	0.9	0.0
28.02.2071	00.00.00	4.2	0.25	0.25	0.0
01.03.2071	00.00.00	0.0	0.25	0.25	0.0
02.03.2071	00.00.00	0.0	-1.05	-1.05	0.0
03.03.2071	00.00.00	0.8	0.05	0.05	0.0
04.03.2071	00.00.00	1.5	-0.383333	-0.383333	0.0
05.03.2071	00.00.00	0.0	-6.525	-6.525	0.0
06.03.2071	00.00.00	0.8	-1.05	-1.05	0.0
07.03.2071	00.00.00	0.0	-4.325	-4.325	0.0
08.03.2071	00.00.00	0.0	-4.075	-4.075	0.0
09.03.2071	00.00.00	0.0	-3.825	-3.825	0.0
10.03.2071	00.00.00	0.0	-3.95	-3.95	0.0
11.03.2071	00.00.00	0.4	-3.016667	-3.016667	0.0
12.03.2071	00.00.00	0.0	-7.295455	-7.295455	0.0
13.03.2071	00.00.00	0.0	-4.533333	-4.533333	0.0
14.03.2071	00.00.00	0.0	-2.25	-2.25	0.0
15.03.2071	00.00.00	0.0	-3.3	-3.3	0.0
16.03.2071	00.00.00	0.0	-3.225	-3.225	0.0
17.03.2071	00.00.00	0.0	-3.016667	-3.016667	0.0
18.03.2071	00.00.00	0.0	-3.225	-3.225	0.0
19.03.2071	00.00.00	0.0	-3.45	-3.45	0.0
20.03.2071	00.00.00	0.0	-2.25	-2.25	0.0
21.03.2071	00.00.00	0.0	-0.05	-0.05	0.0
22.03.2071	00.00.00	8.3	0.25	0.25	0.0
23.03.2071	00.00.00	6.55	1.65	1.65	0.0
24.03.2071	00.00.00	0.0	-0.05	-0.05	0.0
25.03.2071	00.00.00	0.0	-0.316667	-0.316667	0.0
26.03.2071	00.00.00	0.0	-0.05	-0.05	0.0
27.03.2071	00.00.00	0.0	2.05	2.05	0.0
28.03.2071	00.00.00	0.0	0.05	0.05	0.0
29.03.2071	00.00.00	0.0	0.05	0.05	0.0
30.03.2071	00.00.00	0.0	0.05	0.05	0.0
31.03.2071	00.00.00	0.0	-0.45	-0.45	0.0
01.04.2071	00.00.00	0.0	1.6	1.6	0.0
02.04.2071	00.00.00	0.0	-0.05	-0.05	0.0
03.04.2071	00.00.00	0.0	-0.65	-0.65	0.0
04.04.2071	00.00.00	0.0	-1.15	-1.15	0.0
05.04.2071	00.00.00	0.0	0.45	0.45	0.0
06.04.2071	00.00.00	0.0	2.35	2.35	0.0
07.04.2071	00.00.00	5.2	2.95	2.95	0.0
08.04.2071	00.00.00	1.0	2.454348	2.454348	0.0
09.04.2071	00.00.00	5.425	3.15	3.15	0.0
10.04.2071	00.00.00	5.74	2.15	2.15	0.0
11.04.2071	00.00.00	12.688889	2.454348	2.454348	0.0
12.04.2071	00.00.00	10.0	3.15	3.15	0.0
13.04.2071	00.00.00	11.8	4.016667	4.016667	0.0
14.04.2071	00.00.00	5.275	4.75	4.75	0.0
15.04.2071	00.00.00	5.5	6.15	6.15	0.0
16.04.2071	00.00.00	19.3	10.15	10.15	0.0
17.04.2071	00.00.00	11.45	10.216667	10.216667	0.0
18.04.2071	00.00.00	3.8	10.75	10.75	0.0
19.04.2071	00.00.00	0.0	10.55	10.55	0.0
