Dato	Time	P_mm_256moh	T_minC_256moh	T_maxC_256moh	Q_catchmentexample
dd.mm.yyyy	hh.mm.ss	mm	grC	grC	m3/s
01.01.2071	00.00.00	31.264103	6.7	6.7	0.0
02.01.2071	00.00.00	5.3	4.75	4.75	0.0
03.01.2071	00.00.00	1.4	4.45	4.45	0.0
04.01.2071	00.00.00	4.25	1.85	1.85	0.0
05.01.2071	00.00.00	0.0	-0.05	-0.05	0.0
06.01.2071	00.00.00	0.0	-2.25	-2.25	0.0
07.01.2071	00.00.00	20.288235	0.75	0.75	0.0
08.01.2071	00.00.00	1.5	2.65	2.65	0.0
09.01.2071	00.00.00	16.386667	5.516667	5.516667	0.0
10.01.2071	00.00.00	0.95	1.65	1.65	0.0
11.01.2071	00.00.00	16.293333	5.35	5.35	0.0
12.01.2071	00.00.00	40.943506	7.35	7.35	0.0
13.01.2071	00.00.00	0.0	1.65	1.65	0.0
14.01.2071	00.00.00	2.014286	3.45	3.45	0.0
15.01.2071	00.00.00	0.116667	-0.05	-0.05	0.0
16.01.2071	00.00.00	0.0	1.6	1.6	0.0
17.01.2071	00.00.00	0.116667	1.35	1.35	0.0
18.01.2071	00.00.00	2.8	4.15	4.15	0.0
19.01.2071	00.00.00	44.121596	7.05	7.05	0.0
20.01.2071	00.00.00	52.450983	8.35	8.35	0.0
21.01.2071	00.00.00	4.9	6.55	6.55	0.0
22.01.2071	00.00.00	13.57	7.521429	7.521429	0.0
23.01.2071	00.00.00	20.8	7.675	7.675	0.0
24.01.2071	00.00.00	0.0	3.15	3.15	0.0
25.01.2071	00.00.00	0.0	4.05	4.05	0.0
26.01.2071	00.00.00	0.0	2.95	2.95	0.0
27.01.2071	00.00.00	0.0	4.9	4.9	0.0
28.01.2071	00.00.00	0.0	0.45	0.45	0.0
29.01.2071	00.00.00	0.116667	0.35	0.35	0.0
30.01.2071	00.00.00	7.3	4.15	4.15	0.0
31.01.2071	00.00.00	3.338462	2.85	2.85	0.0
01.02.2071	00.00.00	0.5	0.85	0.85	0.0
02.02.2071	00.00.00	0.0	-0.15	-0.15	0.0
03.02.2071	00.00.00	0.9	-1.1	-1.1	0.0
04.02.2071	00.00.00	4.4	-1.1	-1.1	0.0
05.02.2071	00.00.00	15.116418	1.65	1.65	0.0
06.02.2071	00.00.00	0.0	0.15	0.15	0.0
07.02.2071	00.00.00	0.0	-2.55	-2.55	0.0
08.02.2071	00.00.00	0.0	-0.25	-0.25	0.0
09.02.2071	00.00.00	0.0	-0.25	-0.25	0.0
10.02.2071	00.00.00	0.0	3.65	3.65	0.0
11.02.2071	00.00.00	1.775	2.325	2.325	0.0
12.02.2071	00.00.00	0.0	2.25	2.25	0.0
13.02.2071	00.00.00	0.0	-0.95	-0.95	0.0
14.02.2071	00.00.00	0.0	-2.35	-2.35	0.0
15.02.2071	00.00.00	0.0	-4.033333	-4.033333	0.0
16.02.2071	00.00.00	0.0	-3.3	-3.3	0.0
17.02.2071	00.00.00	2.9	-1.316667	-1.316667	0.0
18.02.2071	00.00.00	6.1	2.325	2.325	0.0
19.02.2071	00.00.00	0.0	-0.45	-0.45	0.0
20.02.2071	00.00.00	0.0	-1.65	-1.65	0.0
21.02.2071	00.00.00	0.0	-1.65	-1.65	0.0
22.02.2071	00.00.00	0.0	-0.95	-0.95	0.0
23.02.2071	00.00.00	0.0	-2.55	-2.55	0.0
24.02.2071	00.00.00	0.0	-0.05	-0.05	0.0
25.02.2071	00.00.00	0.0	-1.383333	-1.383333	0.0
26.02.2071	00.00.00	0.0	2.43	2.43	0.0
27.02.2071	00.00.00	0.0	1.35	1.35	0.0
